s,x0,x1,x2,x3,x4,x5,u0,u1
3.749998773919400730e-01,-5.780331841883216450e-04,-4.339878487298813554e-05,4.102870416041132784e-01,4.909180710763222599e+00,-1.570647584652083761e+00,6.000000238418579102e-01,2.680437108302096270e-18,-5.601999451580337011e-04
3.779998965541784273e-01,-5.843275662563277885e-04,-4.514713946338430204e-05,4.102874783889843835e-01,4.906180710675814183e+00,-1.570653879034151768e+00,6.000000238418579102e-01,2.680437108302096270e-18,-5.601999451580337011e-04
3.809999158455356638e-01,-5.906219483243339320e-04,-4.690548737468127477e-05,4.102878962907087756e-01,4.903180710585717250e+00,-1.570660173416219774e+00,6.000000238418579102e-01,2.680437108302096270e-18,-5.601999451580337011e-04
3.839998107600788302e-01,-5.969163303923400755e-04,-4.868223004303884343e-05,4.102882953092864549e-01,4.900180710493049041e+00,-1.570666467798287780e+00,6.000000238418579102e-01,-1.123753609238669443e-17,-6.237773088957321820e-04
3.869998298283058857e-01,-6.357137552791371823e-04,-5.057429325115095630e-05,4.102885790071144623e-01,4.897180710387258884e+00,-1.570705265223174329e+00,6.000000238418579102e-01,-1.123753609238669443e-17,-6.237773088957321820e-04
3.899998487243532264e-01,-6.427224899335606031e-04,-5.249460497450734829e-05,4.102888416787377479e-01,4.894180710279555591e+00,-1.570712273957828753e+00,6.000000238418579102e-01,-1.123753609238669443e-17,-6.237773088957321820e-04
3.929997434989954685e-01,-6.497312245877619793e-04,-5.443809878244441257e-05,4.102890833241563118e-01,4.891180710170085710e+00,-1.570719282692483176e+00,6.000000238418579102e-01,-1.123753609238669443e-17,-6.237773088957321820e-04
3.959997625274637167e-01,-6.567399592421854001e-04,-5.640261898996788372e-05,4.102893039433702094e-01,4.888180710058995793e+00,-1.570726291427137600e+00,6.000000238418579102e-01,1.192824686306650074e-17,-5.667749153873953647e-04
3.989997817762833687e-01,-6.346070130630763681e-04,-5.829614627886438641e-05,4.102895900007101915e-01,4.885180709953430345e+00,-1.570704158480958679e+00,6.000000238418579102e-01,1.192824686306650074e-17,-5.667749153873953647e-04
4.019996766097030938e-01,-6.409752712185521825e-04,-6.020495493584959447e-05,4.102898569532750228e-01,4.882180709846103639e+00,-1.570710526739114155e+00,6.000000238418579102e-01,1.192824686306650074e-17,-5.667749153873953647e-04
4.049996956551067395e-01,-6.473435293740279969e-04,-6.213286817528576567e-05,4.102901048010646479e-01,4.879180709737136468e+00,-1.570716894997269630e+00,6.000000238418579102e-01,1.192824686306650074e-17,-5.667749153873953647e-04
4.079997146881705339e-01,-6.537117875295038114e-04,-6.407988618590484433e-05,4.102903335440791777e-01,4.876180709626653176e+00,-1.570723263255425106e+00,6.000000238418579102e-01,-2.217869466705048345e-18,-5.483199830909880846e-04
4.109997337269917228e-01,-6.506452185471473275e-04,-6.601801552938217318e-05,4.102905711757626750e-01,4.873180709516859110e+00,-1.570720196686442582e+00,6.000000238418579102e-01,-2.217869466705048345e-18,-5.483199830909880846e-04
4.139996285296158041e-01,-6.568061178645229507e-04,-6.797462775649721256e-05,4.102907903247476340e-01,4.870180709405658170e+00,-1.570726357585759958e+00,6.000000238418579102e-01,-2.217869466705048345e-18,-5.483199830909880846e-04
4.169996473272659099e-01,-6.629670171818985739e-04,-6.995194227804519052e-05,4.102909909910338881e-01,4.867180709293164931e+00,-1.570732518485077334e+00,6.000000238418579102e-01,-2.217869466705048345e-18,-5.483199830909880846e-04
4.199996663303220412e-01,-6.691279164992741972e-04,-7.195489810368402815e-05,4.102911731746214374e-01,4.864180709179491302e+00,-1.570738679384394709e+00,6.000000238418579102e-01,2.045057692316410820e-18,-5.297815851913554447e-04
4.229995610722753208e-01,-6.658113181946540959e-04,-7.394821638161972529e-05,4.102913649955593489e-01,4.861180709066418970e+00,-1.570735362786090272e+00,6.000000238418579102e-01,2.045057692316410820e-18,-5.297815851913554447e-04
4.259995714677101697e-01,-6.717639208601029321e-04,-7.595884681950138245e-05,4.102915389586885841e-01,4.858180708952257731e+00,-1.570741315388755721e+00,6.000000238418579102e-01,2.045057692316410820e-18,-5.297815851913554447e-04
4.289994403992909433e-01,-6.777165235255517683e-04,-7.797861178706238020e-05,4.102916950640090876e-01,4.855180708837114167e+00,-1.570747267991421170e+00,6.000000238418579102e-01,2.045057692316410820e-18,-5.297815851913554447e-04
4.320001387510243318e-01,-6.836691261910006045e-04,-8.001623332731807952e-05,4.102918333115209704e-01,4.852180708721095748e+00,-1.570753220594086619e+00,6.000000238418579102e-01,7.783086735027513748e-18,-5.713478568127274742e-04
4.350000076144870942e-01,-7.108719062607557482e-04,-8.213476386809311081e-05,4.102918906512447728e-01,4.849180708602439438e+00,-1.570780423374156243e+00,6.000000238418579102e-01,7.783086735027513748e-18,-5.713478568127274742e-04
4.380000001789399189e-01,-7.172915457927184213e-04,-8.428072165410883877e-05,4.102919287320492270e-01,4.846180708483476707e+00,-1.570786843013688205e+00,6.000000238418579102e-01,7.783086735027513748e-18,-5.713478568127274742e-04
4.409999450275260968e-01,-7.237111853246810944e-04,-8.644703900907909635e-05,4.102919475539342775e-01,4.843180708364331011e+00,-1.570793262653220168e+00,6.000000238418579102e-01,7.783086735027513748e-18,-5.713478568127274742e-04
4.439999545247241830e-01,-7.301308248566437675e-04,-8.863261538195970582e-05,4.102919471169000354e-01,4.840180708245126695e+00,-1.570799682292752131e+00,6.000000238418579102e-01,9.949698503426063230e-18,-5.168205244048747508e-04
4.469999709435106272e-01,-7.086741253327724383e-04,-9.074814354316520734e-05,4.102920101309666667e-01,4.837180708126584072e+00,-1.570778225593228328e+00,6.000000238418579102e-01,9.949698503426063230e-18,-5.168205244048747508e-04
4.499998656279198261e-01,-7.144810980709928334e-04,-9.287831156736218866e-05,4.102920557241144239e-01,4.834180708007725258e+00,-1.570784032565966548e+00,6.000000238418579102e-01,9.949698503426063230e-18,-5.168205244048747508e-04
4.529998845241067773e-01,-7.202880708092132284e-04,-9.502590031718024307e-05,4.102920838963432515e-01,4.831180707888653281e+00,-1.570789839538704769e+00,6.000000238418579102e-01,9.949698503426063230e-18,-5.168205244048747508e-04
4.559993880449871861e-01,-2.373217431246695854e-03,-1.054110197137180145e-04,4.102920946476530939e-01,4.828180707769466729e+00,-1.570795646511442989e+00,6.000000238418579102e-01,1.117256060258026293e-17,2.800077358989789059e-03
4.589994048360475642e-01,-3.817896441591717930e-03,-1.182046133049442061e-04,4.102971192338573103e-01,4.825180711858128468e+00,-1.569105733212257769e+00,6.000000238418579102e-01,1.117256060258026293e-17,2.800077358989789059e-03
4.619991297483595494e-01,-6.920722183202743585e-03,-1.309029357359488375e-04,4.103022382047184502e-01,4.822180716106356790e+00,-1.569074271616258232e+00,6.000000238418579102e-01,1.117256060258026293e-17,2.800077358989789059e-03
4.649976020066081683e-01,-1.002337753353934637e-02,-1.497617300295273264e-04,4.103074515602313510e-01,4.819180720517119987e+00,-1.569042810020258694e+00,6.000000238418579102e-01,1.117256060258026293e-17,2.800077358989789059e-03
4.679972451250596355e-01,-1.313181740382964903e-02,-1.935541568096442596e-04,4.103127593003908502e-01,4.816180725093389903e+00,-1.569011348424259156e+00,6.000000238418579102e-01,2.276733490327699755e-17,2.761600052130306487e-02
4.709974503273888224e-01,-3.551373792585058378e-03,-1.996022462075084595e-04,4.103558100474747894e-01,4.813181033896584360e+00,-1.556290414980734615e+00,6.000000238418579102e-01,2.276733490327699755e-17,2.761600052130306487e-02
4.739974086930691111e-01,-6.381263787314054095e-03,-2.047174002077234455e-04,4.103997917210138180e-01,4.810181356204661363e+00,-1.555980073521505913e+00,6.000000238418579102e-01,2.276733490327699755e-17,2.761600052130306487e-02
4.769950060723133767e-01,-9.213694046807144669e-03,-2.363254328071849326e-04,4.104447043167721021e-01,4.807181692306528475e+00,-1.555669732062277211e+00,6.000000238418579102e-01,2.276733490327699755e-17,2.761600052130306487e-02
4.799952417196295396e-01,-1.204961085949971845e-02,-2.709499925186568178e-04,4.104905478304240463e-01,4.804182042491087934e+00,-1.555359390603048508e+00,6.000000238418579102e-01,1.242645851718819014e-17,5.020057001724648194e-02
4.829951646896232798e-01,-3.325718254920628086e-03,-2.703439867389337628e-04,4.105716117206052451e-01,4.801183137837369053e+00,-1.543489567621996406e+00,6.000000238418579102e-01,1.242645851718819014e-17,5.020057001724648194e-02
4.859922712996178618e-01,-5.907488868258602838e-03,-2.852577419617309562e-04,4.106543680225009374e-01,4.798184279409419162e+00,-1.542925219998900532e+00,6.000000238418579102e-01,1.242645851718819014e-17,5.020057001724648194e-02
4.889922151396272620e-01,-8.494829520553536656e-03,-3.126678094283053943e-04,4.107388167097541509e-01,4.795185468162338260e+00,-1.542360872375804659e+00,6.000000238418579102e-01,1.242645851718819014e-17,5.020057001724648194e-02
4.919917152893241719e-01,-1.108170403960313452e-02,-3.383822750365892340e-04,4.108249577554689003e-01,4.792186705051215689e+00,-1.541796524752708786e+00,6.000000238418579102e-01,4.151450452765475837e-18,7.078979809702984349e-02
4.949882440149004914e-01,-3.111654377011219275e-03,-3.380636930572631011e-04,4.109440897291465888e-01,4.789189071349006177e+00,-1.530677114133637939e+00,6.000000238418579102e-01,4.151450452765475837e-18,7.078979809702984349e-02
4.979881381055260570e-01,-5.472768411935891031e-03,-3.598569583867535079e-04,4.110656084468401472e-01,4.786191533452493374e+00,-1.529880892090460964e+00,6.000000238418579102e-01,4.151450452765475837e-18,7.078979809702984349e-02
5.009882269146557210e-01,-7.834087384681720501e-03,-3.792582457061423286e-04,4.111895138315104781e-01,4.783194093262026492e+00,-1.529084670047283989e+00,6.000000238418579102e-01,4.151450452765475837e-18,7.078979809702984349e-02
5.039881519008725386e-01,-1.019523393667587374e-02,-3.962670330569346912e-04,4.113158058046052501e-01,4.780196752677890792e+00,-1.528288448004107014e+00,6.000000238418579102e-01,9.571188234843458578e-18,8.954548725258504316e-02
5.069838743341449350e-01,-2.922080261097768916e-03,-4.105296956170184403e-04,4.114730392180278584e-01,4.777200875910199152e+00,-1.517857258260613573e+00,6.000000238418579102e-01,9.571188234843458578e-18,8.954548725258504316e-02
5.099843227585775240e-01,-5.077879535092220953e-03,-4.250689305914964028e-04,4.116332918313503342e-01,4.774205159125618714e+00,-1.516849446359530340e+00,6.000000238418579102e-01,9.571188234843458578e-18,8.954548725258504316e-02
5.129842150545151913e-01,-7.233092438627818088e-03,-4.365801617457895027e-04,4.117965634818063769e-01,4.771209605366854234e+00,-1.515841634458447107e+00,6.000000238418579102e-01,9.571188234843458578e-18,8.954548725258504316e-02
5.159794288486467817e-01,-9.386640596093752398e-03,-4.630290744013062436e-04,4.119628540035634723e-01,4.768214217676443489e+00,-1.514833822557363874e+00,6.000000238418579102e-01,7.589540064403844663e-18,1.066313213604971194e-01
5.189794826088663937e-01,-2.749672879491127375e-03,-4.739714165233402930e-04,4.121582194941250665e-01,4.765220585775450601e+00,-1.505027904650517501e+00,6.000000238418579102e-01,7.589540064403844663e-18,1.066313213604971194e-01
5.219790567568346473e-01,-4.717168689283290917e-03,-4.813066828387555125e-04,4.123571800384839281e-01,4.762227190656970421e+00,-1.503826956883432819e+00,6.000000238418579102e-01,7.589540064403844663e-18,1.066313213604971194e-01
5.249739429067774577e-01,-6.681089881739765701e-03,-4.926898171037885328e-04,4.125597353496842645e-01,4.759234036638304133e+00,-1.502626009116348138e+00,6.000000238418579102e-01,7.589540064403844663e-18,1.066313213604971194e-01
5.279737351302115078e-01,-8.654532817116589172e-03,-5.244764947675814625e-04,4.127658851355854863e-01,4.756241128036405641e+00,-1.501425061349263457e+00,6.000000238418579102e-01,-8.822958798314950634e-18,1.222027226544930012e-01
5.309739542972301551e-01,-2.589345090852186726e-03,-5.288033228031306871e-04,4.129994164958580849e-01,4.753250231449056784e+00,-1.492185031127332362e+00,6.000000238418579102e-01,-8.822958798314950634e-18,1.222027226544930012e-01
5.339739148110822509e-01,-4.386568007779152734e-03,-5.289929362093481573e-04,4.132370671323795652e-01,4.750259659352048303e+00,-1.490807685256284376e+00,6.000000238418579102e-01,-8.822958798314950634e-18,1.222027226544930012e-01
5.369681475614311861e-01,-6.182956101911669944e-03,-5.540538914556295729e-04,4.134788365943072863e-01,4.747269417418738868e+00,-1.489430339385236390e+00,6.000000238418579102e-01,-8.822958798314950634e-18,1.222027226544930012e-01
5.399684315454271744e-01,-7.986241113037258199e-03,-5.776798983619738917e-04,4.137247244229848575e-01,4.744279511321860099e+00,-1.488052993514188405e+00,6.000000238418579102e-01,2.677510501356152123e-18,1.363804729755837553e-01
5.429683637548087249e-01,-2.449714966009666761e-03,-5.753912932457414583e-04,4.139964244734623544e-01,4.741291840318719863e+00,-1.479336209404753522e+00,6.000000238418579102e-01,2.677510501356152123e-18,1.363804729755837553e-01
5.459622531303670590e-01,-4.088601561690788366e-03,-5.871483980125081614e-04,4.142727201932997483e-01,4.738304590811959649e+00,-1.477797889875300363e+00,6.000000238418579102e-01,2.677510501356152123e-18,1.363804729755837553e-01
5.489622505115079321e-01,-5.736326179464082409e-03,-6.073784092354337326e-04,4.145536109286635518e-01,4.735317769870686533e+00,-1.476259570345847205e+00,6.000000238418579102e-01,2.677510501356152123e-18,1.363804729755837553e-01
5.519618382132002177e-01,-7.383615711254579161e-03,-6.229878825263429967e-04,4.148390960148464757e-01,4.732331384562993293e+00,-1.474721250816394047e+00,6.000000238418579102e-01,-1.678127126901787642e-18,1.493020071760051970e-01
5.549553110487727148e-01,-2.318290484156951270e-03,-6.223634390965620796e-04,4.151489772065460326e-01,4.729347432111640437e+00,-1.466475332974565671e+00,6.000000238418579102e-01,-1.678127126901787642e-18,1.493020071760051970e-01
5.579552424846657699e-01,-3.824597087549189145e-03,-6.402323631067351282e-04,4.154638870126368677e-01,4.726364006161673181e+00,-1.464789965343146871e+00,6.000000238418579102e-01,-1.678127126901787642e-18,1.493020071760051970e-01
5.609553004887221084e-01,-5.331038348801400706e-03,-6.530388866702955533e-04,4.157838245386292764e-01,4.723381115187405221e+00,-1.463104597711728072e+00,6.000000238418579102e-01,-1.678127126901787642e-18,1.493020071760051970e-01
5.639552750940234338e-01,-6.837390880806107352e-03,-6.607826590576462971e-04,4.161087888757524222e-01,4.720398767661628803e+00,-1.461419230080309273e+00,6.000000238418579102e-01,-1.618669107907299517e-17,1.610891427031573286e-01
5.669481990126945536e-01,-2.205997574160900587e-03,-6.750066239364045173e-04,4.164568675856868407e-01,4.717419029511529693e+00,-1.453598255887278867e+00,6.000000238418579102e-01,-1.618669107907299517e-17,1.610891427031573286e-01
5.699483151621322907e-01,-3.583809561051920500e-03,-6.859051407449933508e-04,4.168103682860536119e-01,4.714439929733694079e+00,-1.451778441688077681e+00,6.000000238418579102e-01,-1.618669107907299517e-17,1.610891427031573286e-01
5.729482858285787072e-01,-4.961466487205579146e-03,-6.913371424061373225e-04,4.171692898061563626e-01,4.711461478194072683e+00,-1.449958627488876495e+00,6.000000238418579102e-01,-1.618669107907299517e-17,1.610891427031573286e-01
5.759408102652761041e-01,-6.334618838992611689e-03,-7.106384411592630733e-04,4.175336309573465798e-01,4.708483684756472165e+00,-1.448138813289675308e+00,6.000000238418579102e-01,1.766596416290379873e-18,1.718425456868080681e-01
5.789407815711085092e-01,-2.105237406026222446e-03,-7.204264215875404078e-04,4.179199115223031780e-01,4.705508657830595354e+00,-1.440706278956887409e+00,6.000000238418579102e-01,1.766596416290379873e-18,1.718425456868080681e-01
5.819408486044941320e-01,-3.365745530109293115e-03,-7.243787341870309635e-04,4.183119710792571611e-01,4.702534386963919566e+00,-1.438763531970174814e+00,6.000000238418579102e-01,1.766596416290379873e-18,1.718425456868080681e-01
5.849330725988682866e-01,-4.619469819971327995e-03,-7.313848045415625651e-04,4.187098081484719736e-01,4.699560883382130960e+00,-1.436820784983462218e+00,6.000000238418579102e-01,1.766596416290379873e-18,1.718425456868080681e-01
5.879329253948646361e-01,-5.885504191576435007e-03,-7.556842172683231893e-04,4.191134212284052807e-01,4.696588158308016681e+00,-1.434878037996749622e+00,6.000000238418579102e-01,-1.158416108918270609e-17,1.816727145173144264e-01
5.909331972859283022e-01,-2.007560826915610885e-03,-7.588837574967782123e-04,4.195379249665235344e-01,4.693618344488403871e+00,-1.427790864990294617e+00,6.000000238418579102e-01,-1.158416108918270609e-17,1.816727145173144264e-01
